Gene	No-Effect	Very Weak (35%)	Strong & Weak	Low (25%)	Cyto	p_No-Effect	p_Very Weak (35%)	p_Strong & Weak	p_Low (25%)	p_Cyto	padj_noeffect	padj_Cyto	padj_StrWeak	padj_vWeak	padj_low
MST1R	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
MTAP	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MTHFD1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MTHFD2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MTNR1A	7	0	1	1	0	0.733553674554258	1	0.479454712369289	0.4044648636752	1	1	1	1	1	1
MTNR1B	8	0	1	1	0	0.672524349620765	1	0.51586336197673	0.437777578381115	1	1	1	1	1	1
MTOR	21	6	10	1	2	0.999974318441085	0.0141020810575691	0.000349678667392376	0.899779255293507	0.279944274638466	1	1	0.240345804054359	1	1
MTR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MTRR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MTTP	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
MUC2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MYBPC3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MYC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MYD88	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
MYH14	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
MYH2	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
MYLK	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
MYLK2	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
NADSYN1	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
NAE1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NAGK	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
NAGLU	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
NAGPA	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
NAGS	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
NALCN	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NAMPT	3	0	2	1	0	0.982473690432184	1	0.0608605275377193	0.29218731080305	1	1	1	1	1	1
NARS2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NAT10	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NCAN	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NCF1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NCF2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NCF4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NCOA1	4	1	0	0	0	0.733701710048084	0.22637661780522	1	1	1	1	1	1	1	1
NCOA2	1	1	0	1	0	0.991781358269222	0.142741396965398	1	0.158703251038844	1	1	1	1	1	1
NDC80	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA10	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA11	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA12	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA13	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA4L2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA7	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA8	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFA9	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFAB1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB10	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB7	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB8	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFB9	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFC1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFC2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS7	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFS8	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFV1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFV2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NDUFV3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NEDD4	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
NEIL1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NEK11	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
NEU1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NEU2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NEUROD1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NFATC1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NFE2L2	1	0	1	1	0	0.991781358269222	1	0.195620690318418	0.158703251038844	1	1	1	1	1	1
NFKB1	6	0	0	0	0	0.25883166131956	1	1	1	1	1	1	1	1	1
NFKB2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NFKBIA	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
NFS1	2	0	1	0	0	0.894302246872106	1	0.195620690318418	1	1	1	1	1	1	1
NGF	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NGFR	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NISCH	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
NLRP3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NMBR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NNMT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NNT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NOS1	10	1	2	0	0	0.741895986246045	0.486808872096871	0.229803887530027	1	1	1	1	1	1	1
NOS2	17	1	2	1	0	0.578056321847606	0.659470817239403	0.437680361201317	0.701418783476137	1	1	1	1	1	1
NOS3	16	0	1	0	0	0.115113159222919	1	0.708517485029293	1	1	1	1	1	1	1
NOX1	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
NOX4	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
NOXO1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NPBWR1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NPC1L1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NPEPPS	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NPR1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NPSR1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NPY1R	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NPY2R	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
NPY5R	5	0	1	0	0	0.651092047272845	1	0.352936252417099	1	1	1	1	1	1	1
NQO1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
NQO2	8	0	0	0	0	0.164980257286935	1	1	1	1	1	1	1	1	1
NR0B1	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
NR1H2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NR1H3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NR1H4	10	0	0	0	0	0.105168153926191	1	1	1	1	1	1	1	1	1
NR1I2	17	0	0	2	0	0.231478753855515	1	1	0.288220289418311	1	1	1	1	1	1
NR1I3	5	0	1	0	0	0.651092047272845	1	0.352936252417099	1	1	1	1	1	1	1
NR2C2	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
NR3C1	50	2	1	7	0	0.312109205792446	0.808117684276765	0.986998098094357	0.0501629345253502	1	1	1	1	1	1
NR3C2	12	2	1	1	0	0.792876429164826	0.189579773576911	0.686611219016353	0.601930221985002	1	1	1	1	1	1
NR5A1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NR5A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NRAS	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NRP1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NSDHL	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NT5C2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NT5E	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NTRK1	9	1	1	1	1	0.897723578486069	0.486808872096871	0.610494964280798	0.52693181653714	0.290385794133882	1	1	1	1	1
NTRK2	5	0	1	1	0	0.848907931637341	1	0.398205688646792	0.331790753920129	1	1	1	1	1	1
NTRK3	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
NTSR1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
NTSR2	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
NUAK1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
NUAK2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
NUDT1	2	1	0	0	0	0.894302246872106	0.142741396965398	1	1	1	1	1	1	1	1
OAT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
ODC1	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
OGDH	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
OPLAH	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
OPRD1	25	0	2	1	0	0.155194649508057	1	0.592351189203882	0.800336014038451	1	1	1	1	1	1
OPRK1	30	0	2	1	0	0.0776473945350414	1	0.681877998656077	0.850191888995451	1	1	1	1	1	1
OPRL1	7	0	2	0	0	0.733553674554258	1	0.127101873305943	1	1	1	1	1	1	1
OPRM1	28	0	3	1	0	0.198066500085445	1	0.390165191336811	0.841334025211259	1	1	1	1	1	1
ORM1	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
ORM2	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
OTC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
OXCT1	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
OXCT2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
OXER1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
OXT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
OXTR	9	0	0	1	0	0.370691710868555	1	1	0.437777578381115	1	1	1	1	1	1
P2RX4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
P2RX7	8	1	0	0	0	0.431058238618997	0.369930224531088	1	1	1	1	1	1	1	1
P2RY1	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
P2RY11	2	0	1	1	0	0.972104522509213	1	0.251910645449161	0.205787517164507	1	1	1	1	1	1
P2RY12	7	0	0	1	0	0.498279446604611	1	1	0.369175097268187	1	1	1	1	1	1
P2RY13	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
P2RY2	2	0	1	1	0	0.972104522509213	1	0.251910645449161	0.205787517164507	1	1	1	1	1	1
P2RY4	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
P2RY6	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
P3H1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
P3H2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
P3H3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
P4HA1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
P4HA2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
P4HB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PADI1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PADI2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PADI3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PADI4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PADI6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PAH	5	0	0	0	0	0.324208392311774	1	1	1	1	1	1	1	1	1
PAICS	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
PAK1	3	0	0	0	1	0.816499971234999	1	1	1	0.100206730174315	1	1	1	1	1
PAK2	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
PAK3	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
PAK4	2	0	0	0	1	0.894302246872106	1	1	1	0.0761412909689847	1	1	1	1	1
PAK6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PANX1	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
PANX2	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
PANX3	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
PAPOLA	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
PARP1	16	1	0	0	0	0.115113159222919	0.581976166721678	1	1	1	1	1	1	1	1
PARP15	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PARP2	6	1	0	0	0	0.571965693527047	0.301839640343729	1	1	1	1	1	1	1	1
PARP3	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
PARS2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PASK	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PBRM1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PCCA	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PCCB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PCYT1A	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PCYT1B	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PDE10A	4	1	0	3	0	0.989163254551386	0.336759658332725	1	0.00796555695112218	1	1	1	1	1	1
PDE11A	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PDE1A	6	0	0	1	0	0.571965693527047	1	1	0.331790753920129	1	1	1	1	1	1
PDE1B	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
PDE1C	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
PDE2A	5	0	0	1	0	0.651092047272845	1	1	0.29218731080305	1	1	1	1	1	1
PDE3A	17	1	0	1	0	0.231478753855515	0.62271132649999	1	0.665023338431147	1	1	1	1	1	1
PDE3B	8	1	0	1	0	0.672524349620765	0.401439127205337	1	0.437777578381115	1	1	1	1	1	1
PDE4A	19	0	0	3	0	0.324985533351629	1	1	0.122552768448468	1	1	1	1	1	1
PDE4B	18	2	0	1	0	0.36311527548225	0.283402535708725	1	0.701418783476137	1	1	1	1	1	1
PDE4C	13	0	0	1	0	0.193776116802791	1	1	0.553384950657938	1	1	1	1	1	1
PDE4D	20	0	0	1	0	0.0557300887138282	1	1	0.701418783476137	1	1	1	1	1	1
PDE5A	20	2	0	1	0	0.289740381165677	0.320949573797794	1	0.733854429367955	1	1	1	1	1	1
PDE6A	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
PDE6B	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
PDE6C	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
PDE6D	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
PDE6G	4	0	0	1	0	0.733701710048084	1	1	0.250232830181434	1	1	1	1	1	1
PDE6H	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
PDE7A	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
PDE8A	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
PDE9A	5	0	0	1	0	0.651092047272845	1	1	0.29218731080305	1	1	1	1	1	1
PDGFD	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
PDGFRA	21	2	1	1	0	0.412375139065651	0.357980496602607	0.836715160522088	0.762761687800593	1	1	1	1	1	1
PDGFRB	24	3	3	2	1	0.887971004359202	0.227758646873489	0.409422845484454	0.557882384117093	0.581057236441256	1	1	1	1	1
PDHA1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PDHA2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PDHB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PDK1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
PDK2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PDPK1	6	0	0	0	2	0.793024434294356	1	1	1	0.0171656984297866	1	1	1	1	1
PDXDC1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PDXK	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
PDXP	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PECR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PFAS	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
PFKFB3	3	0	0	1	0	0.816499971234999	1	1	0.205787517164507	1	1	1	1	1	1
PGD	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PGF	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PGGT1B	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PGR	23	3	3	5	0	0.970596416296384	0.241220525655328	0.428486762907542	0.0396925428043898	1	1	1	1	1	1
PGRMC1	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
PHF8	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PHGDH	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PHOSPHO1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PHYKPL	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
PI3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PI4K2A	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PI4K2B	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PI4KB	0	2	0	0	0	1	0.00250881971694833	1	1	1	1	1	1	0.739026608049636	1
PIEZO1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PIK3C3	0	1	1	0	0	1	0.0975857713914875	0.135089604242721	1	1	1	1	1	1	1
PIK3CA	18	2	6	4	2	0.999370829017903	0.480289019484932	0.0221581918911252	0.101933820883525	0.202668377211522	1	1	1	1	1
PIK3CB	15	2	4	4	0	0.993998643564742	0.357980496602607	0.0938162889942278	0.0486338494203267	1	1	1	1	1	1
PIK3CD	20	1	4	3	1	0.947900820041657	0.77397576921216	0.14190810638785	0.219910739155086	0.534524979506991	1	1	1	1	1
PIK3CG	19	4	5	4	2	0.999604392572354	0.0886525661278277	0.0862857829690598	0.12062663139524	0.22185566785749	1	1	1	1	1
PIK3R1	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
PIKFYVE	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
PIM1	11	1	1	0	0	0.495331492913682	0.486808872096871	0.610494964280798	1	1	1	1	1	1	1
PIM2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PIM3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PIP5K1C	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
PIPOX	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PKD1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PKD2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PKD2L1	5	0	0	1	0	0.651092047272845	1	1	0.29218731080305	1	1	1	1	1	1
PKIA	4	0	0	1	1	0.89892103559856	1	1	0.29218731080305	0.146467421602334	1	1	1	1	1
PKM	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PKMYT1	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
PKN1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PKN2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLA2G1B	10	2	1	1	1	0.936557880034421	0.171276769523079	0.663056420519521	0.578356727444134	0.326841058963489	1	1	1	1	1
PLA2G2A	6	0	0	1	0	0.571965693527047	1	1	0.331790753920129	1	1	1	1	1	1
PLA2G2E	4	0	0	2	0	0.89892103559856	1	1	0.0404604270733511	1	1	1	1	1	1
PLA2G4A	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
PLA2G7	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLAT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLAU	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
PLAUR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLCB2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLCB3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLCD1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLCG1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLCG2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLD1	5	0	0	0	0	0.324208392311774	1	1	1	1	1	1	1	1	1
PLD2	5	0	1	0	0	0.651092047272845	1	0.352936252417099	1	1	1	1	1	1	1
PLEKHA1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLG	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PLK1	5	0	1	0	4	0.99331530266627	1	0.51586336197673	1	8.68354983424692e-05	1	0.0137734459678593	1	1	1
PLK2	1	0	0	1	1	0.991781358269222	1	1	0.158703251038844	0.0761412909689847	1	1	1	1	1
PLK3	2	0	0	0	1	0.894302246872106	1	1	1	0.0761412909689847	1	1	1	1	1
PLK4	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
PLOD1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PLOD3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PNKP	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PNLIP	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
PNP	6	1	1	0	0	0.793024434294356	0.336759658332725	0.440304396917806	1	1	1	1	1	1	1
PNPO	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
POLA1	5	1	0	0	0	0.651092047272845	0.265077735944928	1	1	1	1	1	1	1	1
POLA2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
POLB	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
POLD1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
POLE	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
POLE2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
POLE3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
POLE4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
POLR2A	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
POMC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
PON1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
POR	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
PORCN	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
POU2F2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
POU5F1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
PPARA	19	1	1	1	0	0.324985533351629	0.676482661391048	0.7970916814625	0.718103450596913	1	1	1	1	1	1
PPARD	12	1	0	0	0	0.229187327294473	0.486808872096871	1	1	1	1	1	1	1	1
PPARG	34	2	2	4	0	0.519702305155454	0.627660031372895	0.801976948880467	0.207424539449055	1	1	1	1	1	1
